player_id,alliance_tag,account_creation_date,total_power_level,resources_transferred_out,days_since_last_login
FrostKnight6880,[FARM],2026-06-21,402189,63170,1
VoidPhantom8316,[NOVA],2026-06-12,35106,126690,4
GhostWarlord1213,[WAR],2026-06-07,849726,116915,1
DarkSniper1149,[WAR],2026-06-22,235613,80765,5
GhostPhantom4028,[FARM],2026-06-26,122192,94096,5
GhostKnight1704,[VOID],2026-06-11,31070,103571,3
FrostViper5275,[BETA],2026-06-10,777454,127746,2
User6745046,[FARM],2026-06-24,406,1519287,21
FrostWarlord9365,[WAR],2026-06-18,313830,13474,1
ToxicKnight2239,[NOVA],2026-06-12,580502,124372,5
IronRogue258,[VOID],2026-06-24,338673,143724,4
ToxicBeast7644,[NULL],2026-06-12,108596,65768,4
IronHunter1410,[NOVA],2026-06-25,584293,77703,1
User5258302,[FARM],2026-06-22,501,1330534,25
VoidSniper6822,[WAR],2026-06-06,684215,123404,0
GhostSniper7764,[NOVA],2026-06-13,233544,96825,5
FrostViper2730,[BETA],2026-06-20,678966,131189,0
FrostViper9416,[WAR],2026-06-18,656374,3269,0
CrimsonWarlord4559,[NULL],2026-06-10,449873,122461,1
StormKnight9618,[BETA],2026-06-21,177725,60092,1
StormSniper9076,[WAR],2026-06-22,541965,76804,3
DarkPhantom9531,[FARM],2026-06-15,644853,95160,1
GhostMage1693,[VOID],2026-06-12,159956,100220,5
User3985804,[FARM],2026-06-24,530,1176497,17
IronBeast3466,[BETA],2026-06-15,520328,103127,4
DarkMage519,[APEX],2026-06-21,361810,116625,5
RadiantHunter8274,[APEX],2026-06-17,194407,13808,5
ShadowSniper9252,[NOVA],2026-06-26,596207,79518,5
VoidBeast1634,[VOID],2026-06-07,605086,2438,4
User1851599,[FARM],2026-06-26,769,1078914,21
GhostBeast4125,[FARM],2026-06-23,516269,62109,4
RadiantViper7380,[FARM],2026-06-12,745453,64961,4
ToxicWarlord2335,[BETA],2026-06-11,613969,11540,2
ShadowWarlord2760,[FARM],2026-06-13,454756,142254,3
DarkHunter3783,[NOVA],2026-06-09,380257,133257,1
GhostRogue9125,[FARM],2026-06-19,556837,7632,1
GhostHunter566,[NULL],2026-06-09,402266,97103,4
DarkPhantom1845,[NULL],2026-06-26,664165,35527,3
IronViper5907,[NULL],2026-06-25,52090,148401,3
IronBeast521,[NOVA],2026-06-11,508338,13502,2
VoidWarlord1340,[KING],2026-06-17,262984,47648,4
RadiantBeast9867,[FARM],2026-06-17,713879,76700,0
RadiantMage2455,[NULL],2026-06-16,31878,44210,0
ToxicMage2018,[VOID],2026-06-06,645755,42526,4
User3837285,[FARM],2026-06-23,442,1744436,8
FrostMage6324,[KING],2026-06-07,44552,109622,1
IronViper7934,[NULL],2026-06-16,296273,90892,0
CrimsonKnight7742,[KING],2026-06-08,344521,136540,5
FrostBeast5245,[WAR],2026-06-09,681770,108998,4
VoidHunter7194,[NULL],2026-06-09,409553,117954,2
RadiantSniper1883,[APEX],2026-06-17,233096,88990,1
ToxicRogue9725,[NOVA],2026-06-17,350319,45343,3
FrostMage6962,[WAR],2026-06-15,443860,18679,0
StormKnight4043,[NULL],2026-06-17,541973,39385,2
ToxicWarlord7055,[BETA],2026-06-06,499895,72191,2
ToxicPhantom1575,[VOID],2026-06-07,462883,68992,5
RadiantBeast1076,[FARM],2026-06-10,631165,96887,5
RadiantViper3674,[APEX],2026-06-07,718921,91252,3
StormHunter3200,[KING],2026-06-24,801684,72462,5
IronHunter5388,[NULL],2026-06-15,774316,119220,2
CrimsonRogue3504,[NULL],2026-06-13,384988,107474,0
FrostHunter6365,[NULL],2026-06-17,51763,58621,1
DarkRogue7869,[VOID],2026-06-08,302463,53856,3
FrostGoblin438,[FARM],2026-06-21,819162,80309,3
GhostPhantom4162,[KING],2026-06-19,687091,62705,1
RadiantViper377,[WAR],2026-06-14,628940,26857,2
RadiantWarlord6499,[KING],2026-06-13,513566,95257,2
IronBeast8001,[NULL],2026-06-22,798720,10919,1
ShadowGoblin630,[VOID],2026-06-15,534693,142938,1
CrimsonRogue5004,[KING],2026-06-12,430530,46311,1
RadiantRogue4817,[WAR],2026-06-19,545593,126860,0
ShadowRogue8233,[APEX],2026-06-19,243725,129485,5
FrostPhantom8123,[APEX],2026-06-13,761896,11897,1
ToxicGoblin6871,[VOID],2026-06-10,708945,16365,2
DarkHunter2080,[WAR],2026-06-07,36514,74142,0
ToxicKnight9740,[VOID],2026-06-07,402059,103006,0
ToxicKnight7330,[VOID],2026-06-07,544754,87492,0
CrimsonViper6410,[NOVA],2026-06-22,498316,124610,5
VoidSniper8156,[NULL],2026-06-17,523170,16579,3
ShadowSniper4816,[NULL],2026-06-06,639236,78659,1
ToxicBeast9101,[VOID],2026-06-12,341208,93819,2
VoidHunter7439,[NULL],2026-06-22,644804,139780,1
FrostPhantom4704,[WAR],2026-06-19,93988,40036,1
ToxicSniper4053,[KING],2026-06-17,92562,98071,4
IronKnight4972,[FARM],2026-06-16,635007,82641,3
User8344053,[FARM],2026-06-25,847,740689,21
ShadowPhantom4630,[NOVA],2026-06-14,395246,63435,5
IronPhantom4690,[NULL],2026-06-22,625669,66471,0
StormMage2412,[FARM],2026-06-07,642358,22640,2
User4975852,[FARM],2026-06-26,291,981066,14
User7052136,[FARM],2026-06-22,692,1774107,24
IronSniper1662,[VOID],2026-06-17,274344,1249,0
VoidHunter8643,[NOVA],2026-06-09,317204,47748,3
ShadowMage6174,[WAR],2026-06-26,327940,19492,0
RadiantKnight81,[APEX],2026-06-08,383146,63534,5
RadiantPhantom752,[BETA],2026-06-11,694800,96281,3
StormSniper2871,[KING],2026-06-20,288125,10363,2
User9632837,[FARM],2026-06-23,809,1522026,18
FrostBeast4263,[NULL],2026-06-18,649444,126609,3
CrimsonGoblin5885,[KING],2026-06-24,33226,138602,4
FrostPhantom6274,[FARM],2026-06-26,72492,134115,5
GhostViper9920,[APEX],2026-06-23,677050,16307,2
DarkBeast852,[NULL],2026-06-17,159749,36655,4
DarkViper3177,[WAR],2026-06-07,214491,126214,1
GhostKnight2723,[KING],2026-06-21,37534,131093,5
User3926816,[FARM],2026-06-22,548,1904122,23
ToxicKnight8216,[BETA],2026-06-17,219399,106999,5
RadiantGoblin3836,[APEX],2026-06-06,49296,51919,3
FrostWarlord2356,[KING],2026-06-22,674949,122210,4
RadiantPhantom6505,[BETA],2026-06-25,656044,55018,4
StormPhantom138,[FARM],2026-06-22,775528,74315,5
CrimsonBeast4143,[VOID],2026-06-15,734017,113586,4
IronHunter5024,[FARM],2026-06-11,589331,17109,1
IronPhantom6495,[FARM],2026-06-19,171265,32241,1
User7173843,[FARM],2026-06-25,566,620185,21
ToxicMage5390,[FARM],2026-06-10,631016,90344,2
IronViper9323,[FARM],2026-06-24,264241,93704,0
ToxicMage2019,[WAR],2026-06-20,199144,78826,2
ToxicPhantom9057,[VOID],2026-06-06,51617,55148,2
GhostViper5125,[APEX],2026-06-06,385886,122756,5
RadiantBeast6755,[VOID],2026-06-12,296608,128839,5
IronSniper5664,[APEX],2026-06-23,478190,60015,2
FrostHunter9976,[APEX],2026-06-25,419507,74656,4
IronWarlord247,[FARM],2026-06-15,640191,134952,2
CrimsonPhantom2523,[VOID],2026-06-26,8826,89739,3
StormMage6071,[APEX],2026-06-20,553673,70174,2
FrostGoblin1045,[NOVA],2026-06-16,185330,62897,0
ToxicSniper7908,[VOID],2026-06-09,310050,82878,0
CrimsonMage2241,[APEX],2026-06-06,541015,84390,0
ToxicWarlord4237,[NULL],2026-06-07,804913,58622,2
StormMage7444,[FARM],2026-06-15,836647,143597,2
FrostBeast9941,[VOID],2026-06-19,240130,84904,0
DarkWarlord292,[FARM],2026-06-07,248985,43409,1
ShadowMage979,[VOID],2026-06-21,766460,147239,1
DarkSniper4065,[NOVA],2026-06-17,690766,53150,1
RadiantGoblin4603,[APEX],2026-06-14,479508,51430,3
CrimsonBeast4904,[APEX],2026-06-26,469313,58332,5
FrostRogue9817,[KING],2026-06-15,357618,140890,5
FrostGoblin5533,[KING],2026-06-09,356822,138387,3
IronKnight934,[VOID],2026-06-12,512796,89300,4
ToxicBeast637,[NOVA],2026-06-10,834405,45499,2
VoidMage157,[APEX],2026-06-21,94920,117820,4
VoidViper4179,[NOVA],2026-06-14,628595,71721,5
DarkWarlord1968,[NOVA],2026-06-10,663683,120860,4
ToxicRogue2944,[WAR],2026-06-14,132775,13900,4
VoidGoblin7057,[KING],2026-06-21,582488,599,0
ShadowGoblin3149,[VOID],2026-06-11,534697,111936,1
ToxicKnight830,[NULL],2026-06-16,122849,107067,0
VoidHunter6022,[NOVA],2026-06-16,92253,76392,0
RadiantBeast2466,[VOID],2026-06-06,472345,82629,1
GhostSniper3617,[NULL],2026-06-21,478310,130452,1
StormRogue5650,[FARM],2026-06-07,572716,87489,3
DarkWarlord8465,[BETA],2026-06-13,609334,26924,2
FrostBeast7762,[KING],2026-06-19,575975,45308,4
RadiantBeast9333,[VOID],2026-06-10,801946,108011,3
GhostMage6557,[KING],2026-06-18,812973,133166,5
FrostKnight1770,[BETA],2026-06-11,579060,122539,1
DarkViper9684,[FARM],2026-06-21,144497,3788,0
RadiantRogue7423,[BETA],2026-06-14,576682,117778,5
ShadowHunter1714,[VOID],2026-06-24,818309,136952,4
GhostHunter5250,[BETA],2026-06-15,334681,47479,0
VoidKnight7155,[VOID],2026-06-19,593690,101359,3
StormPhantom580,[FARM],2026-06-25,654094,13039,2
DarkWarlord9180,[WAR],2026-06-16,329218,99618,5
FrostKnight7880,[KING],2026-06-11,473301,121375,5
GhostWarlord9566,[APEX],2026-06-16,784974,133573,0
GhostViper6009,[NOVA],2026-06-16,9739,34291,5
DarkBeast3273,[NOVA],2026-06-10,447639,1146,3
RadiantMage4897,[WAR],2026-06-21,169957,42523,1
CrimsonKnight9251,[VOID],2026-06-22,605082,12917,5
ToxicSniper4500,[KING],2026-06-16,732223,51939,0
User2588165,[FARM],2026-06-26,181,1588166,18
GhostViper6640,[APEX],2026-06-06,254643,36585,1
FrostMage5719,[VOID],2026-06-21,111435,97910,5
User2534892,[FARM],2026-06-23,597,1247461,25
ShadowViper1113,[FARM],2026-06-24,683211,83225,2
VoidGoblin5395,[NOVA],2026-06-09,585004,80386,3
FrostPhantom2576,[NULL],2026-06-14,29507,45473,1
DarkBeast677,[NOVA],2026-06-07,464381,24818,0
ShadowGoblin5074,[NOVA],2026-06-25,510886,7281,0
ShadowViper4864,[VOID],2026-06-08,375626,55937,2
CrimsonGoblin5128,[FARM],2026-06-26,668849,102421,1
StormMage7670,[NULL],2026-06-19,679664,144040,2
GhostWarlord2797,[KING],2026-06-16,138974,95821,0
GhostBeast7146,[KING],2026-06-12,751263,77041,2
FrostSniper4104,[WAR],2026-06-18,23667,14912,4
FrostRogue5570,[NULL],2026-06-26,717158,51923,0
ShadowGoblin807,[APEX],2026-06-24,93194,51634,0
VoidViper9784,[WAR],2026-06-15,90665,72022,5
StormPhantom7071,[VOID],2026-06-09,327226,118677,2
VoidMage1422,[APEX],2026-06-16,140187,124375,0
FrostMage5119,[FARM],2026-06-20,140817,99937,2
DarkBeast7113,[NULL],2026-06-24,346059,43441,0
ShadowSniper4320,[FARM],2026-06-09,536205,57605,1
ShadowViper879,[APEX],2026-06-10,85212,50861,0
DarkHunter8395,[NULL],2026-06-25,142792,136370,0
ToxicViper9931,[KING],2026-06-25,208847,22224,1
User6344497,[FARM],2026-06-26,703,781953,19
VoidKnight7683,[FARM],2026-06-19,830345,30159,0
IronPhantom8553,[BETA],2026-06-23,468265,55852,1
GhostPhantom3563,[BETA],2026-06-21,18488,145546,2
ToxicKnight9705,[NOVA],2026-06-20,287826,97552,3
VoidKnight3977,[NULL],2026-06-08,835537,42739,0
User9722603,[FARM],2026-06-28,135,1853072,17
ShadowKnight685,[APEX],2026-06-14,708315,146040,2
User7142604,[FARM],2026-06-25,191,1547030,10
RadiantHunter685,[KING],2026-06-06,826829,122549,4
ShadowSniper8858,[FARM],2026-06-16,240479,45216,3
ToxicSniper2972,[KING],2026-06-25,302439,73835,1
GhostRogue6235,[BETA],2026-06-15,110722,61271,1
FrostWarlord9973,[WAR],2026-06-08,609707,51337,5
FrostRogue3478,[KING],2026-06-14,453962,64374,2
FrostBeast9932,[FARM],2026-06-19,464226,77270,4
ToxicPhantom4348,[FARM],2026-06-25,624273,21135,3
IronSniper3304,[BETA],2026-06-15,452686,76745,5
StormSniper2467,[KING],2026-06-15,264365,35551,5
GhostHunter6426,[BETA],2026-06-12,756233,134271,3
VoidGoblin1460,[FARM],2026-06-18,705940,8747,4
CrimsonKnight9773,[KING],2026-06-12,707526,22919,3
CrimsonWarlord5826,[KING],2026-06-11,571675,88808,0
RadiantKnight3466,[NULL],2026-06-22,347431,51664,2
FrostRogue294,[VOID],2026-06-21,42130,37557,2
FrostPhantom8764,[NULL],2026-06-13,331067,127087,5
RadiantHunter2272,[BETA],2026-06-07,640710,61607,4
CrimsonKnight6681,[FARM],2026-06-25,89851,17463,1
RadiantMage4001,[KING],2026-06-25,604298,94571,2
VoidRogue8420,[NOVA],2026-06-18,57861,53894,4
ToxicGoblin8918,[APEX],2026-06-10,334758,31775,5
VoidViper655,[BETA],2026-06-24,842850,118629,0
GhostPhantom7245,[VOID],2026-06-11,28851,135470,4
RadiantSniper7900,[NULL],2026-06-22,764154,126651,1
IronRogue409,[BETA],2026-06-26,804393,148646,1
FrostGoblin855,[NULL],2026-06-19,460756,82603,5
GhostGoblin9458,[WAR],2026-06-09,574914,135655,5
IronWarlord5747,[APEX],2026-06-15,786415,72616,4
GhostSniper9409,[VOID],2026-06-15,437058,107358,5
IronGoblin3615,[VOID],2026-06-06,517550,112253,3
StormHunter327,[APEX],2026-06-21,29183,54367,4
ToxicGoblin7149,[VOID],2026-06-19,183595,41186,5
ShadowKnight9372,[BETA],2026-06-13,583617,93244,3
ShadowViper376,[NOVA],2026-06-12,501619,125633,3
RadiantViper9771,[WAR],2026-06-25,655025,38436,2
ShadowBeast5145,[BETA],2026-06-13,805317,140236,1
User6455761,[FARM],2026-06-23,891,1182350,18
StormHunter2427,[NULL],2026-06-06,64107,21728,4
CrimsonBeast4040,[NOVA],2026-06-08,123098,7393,5
ShadowSniper6137,[VOID],2026-06-25,405641,29944,0
StormBeast3255,[BETA],2026-06-13,26673,121431,3
IronGoblin9407,[NULL],2026-06-22,70337,30486,1
FrostHunter2219,[APEX],2026-06-07,136627,72529,1
User9449840,[FARM],2026-06-27,198,1296430,25
DarkWarlord8402,[KING],2026-06-21,594134,24238,5
StormWarlord9186,[NULL],2026-06-10,119680,89848,4
IronGoblin5285,[KING],2026-06-19,41817,109989,1
RadiantKnight9558,[VOID],2026-06-19,569705,72832,0
VoidMage5386,[NOVA],2026-06-08,119639,48675,2
StormGoblin4201,[WAR],2026-06-11,334299,79131,5
StormKnight2801,[NOVA],2026-06-11,642510,123404,3
ShadowGoblin5542,[BETA],2026-06-15,139972,109798,2
DarkSniper8273,[NOVA],2026-06-26,485846,3167,4
FrostSniper1163,[WAR],2026-06-11,456316,12782,1
ShadowGoblin706,[WAR],2026-06-08,363745,28664,4
GhostGoblin8119,[WAR],2026-06-13,420797,69896,4
CrimsonMage6265,[NOVA],2026-06-23,739581,131698,2
ToxicWarlord8907,[WAR],2026-06-19,500281,98564,5
CrimsonHunter5958,[APEX],2026-06-16,540587,58346,3
CrimsonRogue5839,[FARM],2026-06-25,320404,74564,1
ToxicRogue7771,[WAR],2026-06-12,804686,66271,2
FrostRogue7699,[NULL],2026-06-12,611955,141777,4
FrostMage5402,[BETA],2026-06-26,118504,28541,1
CrimsonGoblin9535,[KING],2026-06-15,184117,93712,1
StormWarlord5420,[KING],2026-06-13,50563,97271,5
IronKnight5413,[APEX],2026-06-10,358025,116469,1
DarkMage6515,[WAR],2026-06-24,345385,37517,1
FrostViper6813,[APEX],2026-06-09,270785,49762,1
DarkPhantom1062,[APEX],2026-06-16,193824,13082,4
FrostPhantom8059,[KING],2026-06-13,270930,12267,0
User8744602,[FARM],2026-06-22,189,1643742,19
DarkGoblin6321,[BETA],2026-06-23,361786,100544,5
FrostWarlord8850,[VOID],2026-06-10,499935,22577,1
StormViper7397,[NOVA],2026-06-22,163235,22965,2
ShadowWarlord8605,[VOID],2026-06-11,455926,57249,3
StormRogue2431,[FARM],2026-06-24,626986,45012,0
VoidGoblin5181,[VOID],2026-06-24,348433,67630,4
User7752252,[FARM],2026-06-24,693,1843347,18
GhostBeast6875,[NOVA],2026-06-16,20953,144088,4
User1663986,[FARM],2026-06-22,195,866889,23
VoidKnight9464,[WAR],2026-06-10,554626,118563,2
User5229349,[FARM],2026-06-22,800,1469931,18
ToxicRogue3533,[WAR],2026-06-26,193912,140721,5
StormPhantom7632,[WAR],2026-06-17,377061,81525,4
DarkHunter4608,[KING],2026-06-26,731995,144075,3
FrostGoblin9000,[FARM],2026-06-13,250214,145205,1
StormSniper427,[KING],2026-06-15,7292,133145,4
VoidBeast1931,[NULL],2026-06-09,615421,43346,0
ToxicPhantom8880,[NOVA],2026-06-23,319450,73623,2
ShadowGoblin9424,[NULL],2026-06-19,312736,79813,1
StormBeast8079,[NOVA],2026-06-16,40514,4720,0
DarkWarlord1396,[APEX],2026-06-18,622336,8233,5
StormBeast8916,[NULL],2026-06-08,496646,119327,3
FrostPhantom8301,[NOVA],2026-06-15,391779,791,4
ShadowMage3259,[FARM],2026-06-24,345389,55037,0
RadiantViper9329,[FARM],2026-06-23,344456,76420,5
CrimsonWarlord6743,[FARM],2026-06-14,641800,18347,2
DarkRogue2397,[NULL],2026-06-24,340041,109680,4
User8633101,[FARM],2026-06-25,352,1764159,12
ShadowViper4161,[WAR],2026-06-19,654404,50206,4
ShadowRogue1038,[NULL],2026-06-15,780958,106010,4
VoidSniper166,[WAR],2026-06-22,160341,127335,4
FrostPhantom2693,[WAR],2026-06-12,718853,56127,0
VoidBeast6287,[KING],2026-06-18,574853,15114,4
ShadowBeast858,[APEX],2026-06-10,146959,117896,4
GhostPhantom8997,[FARM],2026-06-13,309793,10455,5
ToxicMage6263,[WAR],2026-06-18,202192,107343,0
GhostWarlord3421,[WAR],2026-06-17,804301,146892,0
User5393501,[FARM],2026-06-27,183,1288116,17
DarkWarlord5004,[BETA],2026-06-11,559998,91019,1
ShadowSniper2132,[VOID],2026-06-21,308916,3507,0
ToxicGoblin9534,[APEX],2026-06-14,377158,121732,5
FrostHunter3321,[WAR],2026-06-18,696625,141110,1
ShadowWarlord9859,[KING],2026-06-19,651847,87684,0
IronBeast8145,[BETA],2026-06-13,205450,1714,1
ToxicSniper8795,[BETA],2026-06-16,144703,68944,0
RadiantViper7792,[BETA],2026-06-08,505424,133089,5
ShadowViper6534,[VOID],2026-06-25,28516,66319,3
ToxicGoblin6846,[APEX],2026-06-26,355926,94876,3
RadiantRogue3223,[BETA],2026-06-13,832711,102287,3
CrimsonHunter331,[KING],2026-06-23,343033,142731,4
RadiantGoblin1408,[NOVA],2026-06-23,80452,46901,0
IronWarlord9673,[BETA],2026-06-18,201543,53479,3
ShadowKnight8798,[BETA],2026-06-25,463854,14978,4
StormKnight2273,[BETA],2026-06-15,478210,125528,3
StormRogue4241,[BETA],2026-06-22,159994,61092,4
VoidHunter6021,[NOVA],2026-06-25,786642,99168,0
User4268208,[FARM],2026-06-21,146,1868056,23
StormHunter7136,[APEX],2026-06-11,150973,96384,5
FrostPhantom1579,[FARM],2026-06-14,607372,66508,0
DarkMage1869,[FARM],2026-06-21,557921,127544,4
ShadowBeast3606,[NULL],2026-06-19,509765,109269,4
RadiantHunter5186,[WAR],2026-06-15,614463,65906,0
ToxicMage9185,[VOID],2026-06-18,533942,71061,4
GhostKnight5060,[VOID],2026-06-07,754467,73587,5
CrimsonSniper8267,[VOID],2026-06-19,470614,144662,2
GhostPhantom8255,[FARM],2026-06-08,41404,118657,5
FrostKnight8704,[VOID],2026-06-13,663004,120131,2
GhostPhantom1695,[KING],2026-06-09,305300,53444,3
RadiantBeast2286,[WAR],2026-06-09,398799,123862,2
IronKnight801,[BETA],2026-06-26,200753,86937,4
StormMage8859,[WAR],2026-06-15,17843,74070,0
CrimsonMage9546,[VOID],2026-06-15,346964,26408,2
ShadowGoblin8187,[BETA],2026-06-13,638558,88094,4
GhostRogue8598,[VOID],2026-06-24,289856,99919,2
CrimsonRogue8765,[WAR],2026-06-25,164134,124861,1
DarkRogue1225,[FARM],2026-06-13,844252,5534,5
ShadowKnight9904,[FARM],2026-06-24,767072,88378,0
FrostHunter8824,[APEX],2026-06-10,176969,108305,1
IronRogue7040,[NULL],2026-06-10,225280,77789,1
DarkPhantom6505,[BETA],2026-06-25,515993,48919,1
VoidWarlord7286,[VOID],2026-06-18,567098,55281,4
GhostKnight3194,[KING],2026-06-10,473708,30890,4
FrostWarlord7358,[NULL],2026-06-16,769339,133854,5
ShadowRogue3549,[KING],2026-06-17,590292,17127,3
CrimsonWarlord8963,[WAR],2026-06-10,551529,85248,4
ShadowSniper8316,[NULL],2026-06-09,608566,93206,4
GhostHunter6852,[WAR],2026-06-06,595084,23956,4
GhostBeast8517,[NOVA],2026-06-06,323317,146186,0
VoidRogue5268,[VOID],2026-06-23,287042,22833,4
StormHunter6442,[APEX],2026-06-22,240512,71021,4
StormBeast3308,[KING],2026-06-16,503110,77009,2
FrostKnight1411,[VOID],2026-06-22,554545,9824,1
CrimsonKnight8214,[KING],2026-06-22,611586,2481,3
CrimsonBeast3203,[APEX],2026-06-23,344626,9407,5
ToxicGoblin8253,[NOVA],2026-06-10,257734,85649,5
CrimsonGoblin3725,[KING],2026-06-15,76235,36497,5
CrimsonHunter6525,[VOID],2026-06-25,469171,102136,3
RadiantPhantom7712,[VOID],2026-06-12,759459,94264,4
CrimsonViper918,[KING],2026-06-11,616828,103488,0
CrimsonRogue8940,[APEX],2026-06-23,712326,55491,5
IronHunter3774,[VOID],2026-06-18,254740,55109,1
FrostMage9129,[VOID],2026-06-20,102939,66231,4
RadiantMage4781,[VOID],2026-06-12,42403,144630,4
ShadowGoblin2711,[KING],2026-06-07,86676,113399,1
ToxicWarlord1627,[NULL],2026-06-13,8781,128440,0
StormPhantom927,[NULL],2026-06-11,677663,82304,0
GhostSniper970,[NULL],2026-06-16,806093,9732,2
VoidGoblin9723,[NULL],2026-06-20,332188,29602,3
ShadowRogue3909,[BETA],2026-06-23,348986,61373,0
StormViper6501,[NOVA],2026-06-19,745878,34011,5
CrimsonBeast643,[WAR],2026-06-20,502423,28865,5
StormPhantom5781,[BETA],2026-06-13,501126,125007,5
CrimsonWarlord4219,[VOID],2026-06-08,839202,77323,1
RadiantGoblin2511,[KING],2026-06-21,704310,25854,4
DarkGoblin4250,[NULL],2026-06-22,328730,48855,1
FrostSniper4990,[VOID],2026-06-14,38402,75408,2
IronWarlord3943,[KING],2026-06-08,704350,43201,4
IronRogue9968,[KING],2026-06-13,721326,131163,5
DarkGoblin1614,[APEX],2026-06-19,710290,40708,3
ShadowWarlord4235,[BETA],2026-06-09,173442,21740,1
User8923611,[FARM],2026-06-22,773,1088389,24
ShadowViper8053,[NOVA],2026-06-13,401410,77628,0
User8424763,[FARM],2026-06-23,332,1946746,22
RadiantWarlord2329,[KING],2026-06-09,575266,50668,2
StormViper5332,[WAR],2026-06-24,489914,110398,5
ShadowBeast1531,[BETA],2026-06-23,236713,66456,1
User4331219,[FARM],2026-06-23,714,678748,14
RadiantViper6874,[VOID],2026-06-09,405483,136046,2
RadiantHunter4605,[WAR],2026-06-18,35257,146452,1
IronKnight1443,[VOID],2026-06-08,670809,115781,0
StormViper9792,[WAR],2026-06-25,309431,12239,3
StormSniper4084,[BETA],2026-06-11,360130,84490,1
StormSniper4693,[APEX],2026-06-09,706811,55196,4
RadiantSniper3222,[BETA],2026-06-22,408753,73604,2
ToxicBeast4611,[WAR],2026-06-25,406853,142213,4
IronViper1368,[VOID],2026-06-23,269626,6675,5
RadiantRogue1715,[BETA],2026-06-25,319849,147903,0
StormViper7847,[APEX],2026-06-25,593998,45125,3
StormMage3437,[NULL],2026-06-20,523293,66608,2
GhostViper6410,[APEX],2026-06-06,283922,106148,5
VoidRogue7609,[WAR],2026-06-25,637628,64363,1
User2921242,[FARM],2026-06-25,724,774196,22
GhostRogue7497,[KING],2026-06-23,819602,123092,0
CrimsonViper4157,[WAR],2026-06-24,455037,98610,5
ShadowKnight7986,[FARM],2026-06-11,83885,63905,3
IronRogue9053,[KING],2026-06-23,81428,33353,1
CrimsonHunter7461,[BETA],2026-06-17,506994,12646,2
CrimsonSniper3092,[APEX],2026-06-15,287397,58731,5
IronPhantom6459,[BETA],2026-06-22,411901,1025,1
