player_id,alliance_tag,account_creation_date,total_power_level,resources_transferred_out,days_since_last_login,integrity_flag
IronRogue9543,[VOID],2026-06-17,386976,146247,1,Standard Player
GhostBeast8517,[NOVA],2026-06-06,323317,146186,0,Standard Player
StormHunter8385,[NULL],2026-06-09,372355,146183,2,Standard Player
ShadowPhantom4544,[WAR],2026-06-16,806043,146181,2,Standard Player
ShadowRogue8307,[NOVA],2026-06-16,174918,146111,3,Standard Player
ShadowRogue9738,[NOVA],2026-06-11,184131,146110,5,Standard Player
VoidKnight3970,[BETA],2026-06-11,677116,146099,4,Standard Player
RadiantBeast3332,[FARM],2026-06-08,272527,146089,4,Standard Player
ShadowWarlord8308,[VOID],2026-06-21,295155,146077,0,Standard Player
ShadowKnight685,[APEX],2026-06-14,708315,146040,2,Standard Player
ShadowRogue7362,[KING],2026-06-19,320396,145991,4,Standard Player
StormBeast3195,[NOVA],2026-06-18,235109,145969,3,Standard Player
IronViper6802,[NOVA],2026-06-17,67803,145968,3,Standard Player
StormRogue832,[VOID],2026-06-17,808131,145952,5,Standard Player
ShadowKnight368,[BETA],2026-06-09,499554,145873,4,Standard Player
ToxicMage1682,[KING],2026-06-08,815663,145845,0,Standard Player
ShadowRogue687,[VOID],2026-06-10,842856,145830,5,Standard Player
ShadowMage1244,[NOVA],2026-06-17,503779,145827,1,Standard Player
RadiantViper7201,[NOVA],2026-06-17,297397,145826,4,Standard Player
IronViper4051,[NULL],2026-06-23,374022,145738,3,Standard Player
FrostKnight851,[BETA],2026-06-15,566450,145716,0,Standard Player
StormKnight703,[WAR],2026-06-20,228197,145661,5,Standard Player
ShadowSniper4433,[KING],2026-06-09,262566,145642,5,Standard Player
StormRogue6954,[KING],2026-06-17,24029,145641,4,Standard Player
ToxicHunter2076,[KING],2026-06-06,16324,145640,3,Standard Player
RadiantSniper1853,[BETA],2026-06-11,697255,145629,4,Standard Player
DarkHunter2937,[KING],2026-06-23,42527,145620,2,Standard Player
StormViper5287,[APEX],2026-06-13,546961,145609,0,Standard Player
GhostSniper3220,[VOID],2026-06-17,470643,145559,1,Standard Player
GhostPhantom3563,[BETA],2026-06-21,18488,145546,2,Standard Player
GhostRogue2780,[WAR],2026-06-19,748130,145510,1,Standard Player
StormHunter4843,[APEX],2026-06-11,68693,145493,5,Standard Player
ShadowHunter2124,[WAR],2026-06-14,74231,145412,2,Standard Player
FrostSniper9452,[NOVA],2026-06-13,708993,145367,0,Standard Player
ToxicWarlord5053,[NULL],2026-06-17,172468,145346,1,Standard Player
VoidPhantom2695,[BETA],2026-06-21,248493,145258,4,Standard Player
FrostGoblin9000,[FARM],2026-06-13,250214,145205,1,Standard Player
ShadowHunter9020,[NOVA],2026-06-08,574948,145195,4,Standard Player
RadiantBeast467,[FARM],2026-06-25,607108,145185,0,Standard Player
StormKnight5064,[KING],2026-06-19,642220,145132,2,Standard Player
DarkSniper4784,[KING],2026-06-24,242332,145129,4,Standard Player
FrostSniper5130,[WAR],2026-06-23,608505,145122,2,Standard Player
StormPhantom5871,[NOVA],2026-06-11,240411,145099,4,Standard Player
DarkViper1584,[WAR],2026-06-18,193831,145076,3,Standard Player
StormRogue5326,[KING],2026-06-22,462964,145030,2,Standard Player
RadiantGoblin2333,[VOID],2026-06-26,18277,144982,5,Standard Player
StormBeast222,[VOID],2026-06-22,64382,144933,2,Standard Player
DarkKnight3239,[NOVA],2026-06-25,86146,144875,2,Standard Player
VoidSniper7993,[APEX],2026-06-26,561293,144808,2,Standard Player
ToxicHunter9411,[APEX],2026-06-20,303327,144783,4,Standard Player
RadiantRogue5092,[FARM],2026-06-13,578531,144747,5,Standard Player
VoidKnight6979,[NULL],2026-06-19,785018,144740,2,Standard Player
ShadowViper7325,[NULL],2026-06-13,557042,144737,4,Standard Player
StormBeast2312,[FARM],2026-06-26,825201,144696,0,Standard Player
CrimsonSniper8267,[VOID],2026-06-19,470614,144662,2,Standard Player
IronBeast6477,[WAR],2026-06-10,198273,144643,4,Standard Player
RadiantMage4781,[VOID],2026-06-12,42403,144630,4,Standard Player
DarkWarlord100,[WAR],2026-06-19,69884,144628,1,Standard Player
GhostHunter6104,[APEX],2026-06-06,401034,144613,0,Standard Player
StormRogue1808,[KING],2026-06-13,839254,144610,1,Standard Player
ToxicMage767,[KING],2026-06-26,801977,144591,5,Standard Player
ToxicHunter6507,[VOID],2026-06-20,146519,144539,1,Standard Player
GhostViper849,[KING],2026-06-12,312282,144470,3,Standard Player
CrimsonWarlord7340,[FARM],2026-06-19,399125,144467,1,Standard Player
ToxicKnight4676,[APEX],2026-06-17,743455,144464,5,Standard Player
IronPhantom8650,[VOID],2026-06-26,783103,144434,0,Standard Player
IronRogue4558,[VOID],2026-06-11,41706,144406,1,Standard Player
CrimsonRogue1417,[WAR],2026-06-09,719980,144399,1,Standard Player
CrimsonWarlord3434,[KING],2026-06-24,62507,144326,3,Standard Player
ShadowBeast6253,[NOVA],2026-06-09,577157,144315,1,Standard Player
FrostPhantom5413,[VOID],2026-06-24,21648,144314,1,Standard Player
ToxicSniper431,[VOID],2026-06-21,649803,144296,3,Standard Player
VoidSniper3821,[NOVA],2026-06-11,423249,144273,3,Standard Player
RadiantRogue2937,[VOID],2026-06-25,550909,144099,2,Standard Player
GhostBeast6875,[NOVA],2026-06-16,20953,144088,4,Standard Player
DarkHunter4608,[KING],2026-06-26,731995,144075,3,Standard Player
ShadowBeast8890,[KING],2026-06-06,88791,144072,0,Standard Player
RadiantPhantom7679,[BETA],2026-06-14,356263,144067,5,Standard Player
IronHunter261,[WAR],2026-06-09,116878,144053,2,Standard Player
StormMage7670,[NULL],2026-06-19,679664,144040,2,Standard Player
GhostViper8801,[FARM],2026-06-21,86168,144028,3,Standard Player
VoidWarlord9082,[KING],2026-06-19,41139,144027,3,Standard Player
GhostPhantom1969,[APEX],2026-06-09,117939,144025,0,Standard Player
StormPhantom3779,[KING],2026-06-21,593660,143982,0,Standard Player
RadiantSniper70,[FARM],2026-06-21,249910,143875,0,Standard Player
RadiantViper2981,[VOID],2026-06-09,141674,143871,2,Standard Player
IronBeast6963,[APEX],2026-06-22,342543,143855,0,Standard Player
DarkPhantom2546,[KING],2026-06-13,562585,143811,5,Standard Player
RadiantKnight9499,[KING],2026-06-08,835795,143791,3,Standard Player
IronRogue4074,[WAR],2026-06-20,280867,143766,4,Standard Player
CrimsonMage902,[NOVA],2026-06-16,300643,143759,3,Standard Player
IronRogue258,[VOID],2026-06-24,338673,143724,4,Standard Player
VoidHunter4436,[VOID],2026-06-11,532643,143661,2,Standard Player
ShadowBeast9256,[BETA],2026-06-18,682678,143643,1,Standard Player
RadiantHunter4674,[APEX],2026-06-07,174436,143607,0,Standard Player
StormMage7444,[FARM],2026-06-15,836647,143597,2,Standard Player
ShadowRogue6301,[KING],2026-06-12,619388,143559,3,Standard Player
ToxicHunter7719,[BETA],2026-06-14,790696,143533,2,Standard Player
RadiantWarlord878,[VOID],2026-06-14,421794,143495,0,Standard Player
ShadowSniper5522,[BETA],2026-06-23,428173,143374,4,Standard Player
ShadowRogue3919,[FARM],2026-06-13,388631,143357,0,Standard Player
ShadowHunter3383,[APEX],2026-06-14,765350,143321,2,Standard Player
CrimsonWarlord5564,[KING],2026-06-14,685594,143318,4,Standard Player
RadiantViper2473,[NOVA],2026-06-24,457682,143240,3,Standard Player
CrimsonWarlord488,[KING],2026-06-09,150223,143212,4,Standard Player
ToxicWarlord4054,[APEX],2026-06-17,597267,143207,5,Standard Player
CrimsonMage2425,[WAR],2026-06-06,189501,143124,0,Standard Player
StormBeast3998,[NULL],2026-06-20,602577,143113,2,Standard Player
VoidViper3686,[VOID],2026-06-11,40860,143061,5,Standard Player
VoidKnight7160,[VOID],2026-06-19,102611,143042,2,Standard Player
RadiantPhantom1985,[BETA],2026-06-16,108870,143028,5,Standard Player
StormRogue8994,[NOVA],2026-06-10,476070,142961,1,Standard Player
ShadowGoblin630,[VOID],2026-06-15,534693,142938,1,Standard Player
ShadowKnight3854,[VOID],2026-06-22,391555,142932,3,Standard Player
CrimsonKnight1167,[NULL],2026-06-24,813821,142929,2,Standard Player
FrostHunter2388,[VOID],2026-06-22,172888,142839,0,Standard Player
ToxicRogue3754,[APEX],2026-06-16,329599,142832,4,Standard Player
VoidViper5220,[APEX],2026-06-06,721701,142804,3,Standard Player
GhostGoblin8987,[APEX],2026-06-06,484301,142752,1,Standard Player
VoidRogue4931,[KING],2026-06-16,204797,142738,3,Standard Player
CrimsonHunter331,[KING],2026-06-23,343033,142731,4,Standard Player
CrimsonWarlord1621,[NOVA],2026-06-24,234351,142667,4,Standard Player
RadiantSniper2737,[APEX],2026-06-21,647709,142480,2,Standard Player
ToxicViper691,[BETA],2026-06-07,348738,142460,4,Standard Player
GhostHunter2967,[WAR],2026-06-08,578827,142450,4,Standard Player
IronWarlord3220,[KING],2026-06-08,848842,142387,4,Standard Player
FrostGoblin8019,[KING],2026-06-21,727994,142360,5,Standard Player
ShadowKnight5883,[NULL],2026-06-22,332300,142351,4,Standard Player
ShadowRogue7319,[WAR],2026-06-09,372890,142340,2,Standard Player
ShadowWarlord2760,[FARM],2026-06-13,454756,142254,3,Standard Player
IronMage1975,[BETA],2026-06-20,485946,142214,3,Standard Player
ToxicBeast4611,[WAR],2026-06-25,406853,142213,4,Standard Player
RadiantRogue6345,[APEX],2026-06-08,409676,142191,1,Standard Player
StormHunter5798,[NOVA],2026-06-25,290068,142151,3,Standard Player
StormSniper1919,[APEX],2026-06-23,121287,142130,5,Standard Player
StormViper6151,[NOVA],2026-06-25,802874,142117,0,Standard Player
GhostHunter229,[VOID],2026-06-08,137999,142093,5,Standard Player
CrimsonGoblin2898,[APEX],2026-06-14,449157,142081,0,Standard Player
GhostSniper4576,[NOVA],2026-06-09,386771,142078,0,Standard Player
FrostSniper2200,[NULL],2026-06-11,744976,142034,3,Standard Player
RadiantWarlord5532,[WAR],2026-06-18,575616,141926,5,Standard Player
ToxicPhantom8967,[BETA],2026-06-20,91753,141872,4,Standard Player
RadiantSniper8700,[NOVA],2026-06-09,12066,141841,4,Standard Player
GhostSniper6562,[APEX],2026-06-14,818747,141788,5,Standard Player
FrostRogue7699,[NULL],2026-06-12,611955,141777,4,Standard Player
VoidWarlord9725,[WAR],2026-06-12,130988,141699,2,Standard Player
VoidViper2516,[VOID],2026-06-16,322262,141695,4,Standard Player
DarkWarlord6710,[FARM],2026-06-10,217353,141618,0,Standard Player
GhostHunter311,[NOVA],2026-06-14,311723,141598,2,Standard Player
IronRogue2410,[APEX],2026-06-23,478375,141593,4,Standard Player
StormHunter4689,[NULL],2026-06-23,88564,141588,3,Standard Player
FrostSniper724,[NULL],2026-06-23,43137,141582,4,Standard Player
IronKnight8535,[BETA],2026-06-17,111307,141477,2,Standard Player
ToxicBeast4751,[APEX],2026-06-11,43358,141435,0,Standard Player
ShadowGoblin1805,[NULL],2026-06-26,605120,141429,1,Standard Player
IronRogue4804,[VOID],2026-06-16,633130,141422,3,Standard Player
ShadowGoblin4056,[NULL],2026-06-24,837699,141420,3,Standard Player
DarkViper6179,[WAR],2026-06-11,139462,141320,0,Standard Player
FrostMage7848,[BETA],2026-06-21,342273,141317,3,Standard Player
RadiantPhantom5471,[WAR],2026-06-07,683464,141313,4,Standard Player
StormPhantom6303,[FARM],2026-06-22,636742,141294,1,Standard Player
FrostBeast8620,[FARM],2026-06-15,563139,141276,0,Standard Player
VoidWarlord8020,[BETA],2026-06-17,259618,141156,0,Standard Player
RadiantGoblin3285,[BETA],2026-06-17,223002,141136,4,Standard Player
StormKnight3220,[VOID],2026-06-08,22924,141130,5,Standard Player
FrostHunter3321,[WAR],2026-06-18,696625,141110,1,Standard Player
RadiantGoblin4057,[NOVA],2026-06-11,769991,141070,5,Standard Player
ToxicBeast9576,[BETA],2026-06-10,336161,141053,4,Standard Player
RadiantBeast4915,[APEX],2026-06-15,331521,141029,2,Standard Player
DarkViper1096,[WAR],2026-06-07,183601,140929,0,Standard Player
RadiantMage5335,[VOID],2026-06-17,751674,140898,1,Standard Player
FrostRogue9817,[KING],2026-06-15,357618,140890,5,Standard Player
RadiantPhantom74,[NOVA],2026-06-23,541090,140889,3,Standard Player
IronWarlord8576,[KING],2026-06-21,754540,140887,3,Standard Player
FrostSniper3663,[NOVA],2026-06-23,511648,140874,2,Standard Player
IronBeast9124,[VOID],2026-06-17,706400,140832,0,Standard Player
FrostViper391,[BETA],2026-06-06,720337,140826,0,Standard Player
ShadowWarlord8348,[FARM],2026-06-17,841898,140802,1,Standard Player
ToxicPhantom8347,[KING],2026-06-11,489671,140790,2,Standard Player
GhostSniper3988,[VOID],2026-06-25,802039,140783,5,Standard Player
ShadowViper6101,[NOVA],2026-06-23,719330,140732,0,Standard Player
ToxicWarlord2236,[WAR],2026-06-26,620777,140725,1,Standard Player
ToxicRogue3533,[WAR],2026-06-26,193912,140721,5,Standard Player
VoidGoblin617,[VOID],2026-06-14,776429,140697,2,Standard Player
FrostViper5633,[WAR],2026-06-13,112403,140684,2,Standard Player
VoidKnight8623,[NOVA],2026-06-22,464650,140651,3,Standard Player
GhostViper8624,[APEX],2026-06-26,98061,140597,1,Standard Player
CrimsonKnight8213,[VOID],2026-06-20,47392,140596,3,Standard Player
DarkWarlord4160,[APEX],2026-06-25,463591,140551,3,Standard Player
IronKnight5148,[BETA],2026-06-20,712654,140548,2,Standard Player
ToxicMage897,[BETA],2026-06-10,614530,140526,4,Standard Player
GhostWarlord9524,[FARM],2026-06-19,648685,140483,5,Standard Player
ToxicRogue6002,[FARM],2026-06-13,589924,140399,4,Standard Player
ToxicRogue1122,[NULL],2026-06-08,679464,140352,3,Standard Player
GhostHunter8318,[VOID],2026-06-13,538015,140337,5,Standard Player
RadiantViper4493,[NOVA],2026-06-18,337141,140291,1,Standard Player
ShadowBeast5145,[BETA],2026-06-13,805317,140236,1,Standard Player
IronHunter6361,[BETA],2026-06-13,352197,140215,3,Standard Player
DarkViper862,[FARM],2026-06-08,846801,140204,2,Standard Player
VoidWarlord9393,[WAR],2026-06-18,204992,140149,4,Standard Player
IronMage2115,[FARM],2026-06-20,622249,140145,1,Standard Player
VoidSniper9114,[NOVA],2026-06-21,503900,140120,4,Standard Player
GhostSniper3090,[VOID],2026-06-19,430759,139997,0,Standard Player
ShadowMage1115,[VOID],2026-06-11,387370,139996,2,Standard Player
FrostViper9478,[APEX],2026-06-09,165625,139965,2,Standard Player
DarkKnight2827,[APEX],2026-06-10,661238,139950,1,Standard Player
RadiantSniper879,[WAR],2026-06-17,139621,139858,1,Standard Player
GhostRogue1833,[NULL],2026-06-06,442032,139811,4,Standard Player
DarkSniper7104,[NOVA],2026-06-23,9003,139798,3,Standard Player
VoidHunter7439,[NULL],2026-06-22,644804,139780,1,Standard Player
ToxicGoblin7311,[WAR],2026-06-09,325734,139767,1,Standard Player
RadiantGoblin571,[NOVA],2026-06-17,660544,139730,3,Standard Player
ToxicSniper8872,[APEX],2026-06-11,379050,139630,0,Standard Player
FrostViper9682,[NULL],2026-06-24,350502,139561,4,Standard Player
GhostRogue5216,[WAR],2026-06-17,418182,139410,4,Standard Player
DarkPhantom8543,[NOVA],2026-06-14,746375,139365,5,Standard Player
CrimsonBeast928,[NULL],2026-06-14,546255,139332,5,Standard Player
ToxicViper9826,[VOID],2026-06-14,593924,139308,4,Standard Player
GhostGoblin4874,[KING],2026-06-07,335760,139297,1,Standard Player
StormGoblin8024,[FARM],2026-06-09,758142,139272,4,Standard Player
StormSniper5793,[VOID],2026-06-20,160547,139238,5,Standard Player
ToxicSniper3970,[WAR],2026-06-10,412718,139229,1,Standard Player
ShadowPhantom3907,[KING],2026-06-21,119565,139170,2,Standard Player
IronSniper3749,[WAR],2026-06-11,78908,139167,2,Standard Player
ToxicViper7593,[WAR],2026-06-18,261396,139109,0,Standard Player
FrostMage4200,[KING],2026-06-19,512802,139083,5,Standard Player
VoidPhantom373,[BETA],2026-06-06,72574,139056,3,Standard Player
DarkSniper936,[NULL],2026-06-21,388694,139047,5,Standard Player
FrostWarlord168,[BETA],2026-06-20,51965,139046,2,Standard Player
ToxicSniper8883,[WAR],2026-06-08,669975,138975,1,Standard Player
ShadowHunter1849,[NOVA],2026-06-24,616147,138952,1,Standard Player
StormRogue798,[BETA],2026-06-14,247537,138862,1,Standard Player
StormGoblin7577,[NOVA],2026-06-09,111885,138799,4,Standard Player
VoidPhantom1094,[APEX],2026-06-08,522108,138786,2,Standard Player
ShadowGoblin2115,[NOVA],2026-06-16,15548,138783,2,Standard Player
IronPhantom9783,[BETA],2026-06-07,151461,138779,0,Standard Player
GhostGoblin4947,[APEX],2026-06-24,444837,138718,1,Standard Player
DarkViper2651,[NULL],2026-06-21,484295,138708,3,Standard Player
CrimsonPhantom3073,[NULL],2026-06-15,839839,138708,2,Standard Player
DarkRogue2867,[FARM],2026-06-26,711943,138649,4,Standard Player
DarkMage8418,[APEX],2026-06-22,492456,138626,3,Standard Player
ToxicRogue2312,[NULL],2026-06-09,530135,138617,3,Standard Player
ShadowMage245,[BETA],2026-06-21,280249,138614,0,Standard Player
DarkHunter330,[NULL],2026-06-12,272327,138605,0,Standard Player
CrimsonGoblin5885,[KING],2026-06-24,33226,138602,4,Standard Player
CrimsonMage5676,[VOID],2026-06-25,805179,138587,1,Standard Player
IronRogue2040,[WAR],2026-06-14,366440,138557,3,Standard Player
VoidHunter7450,[APEX],2026-06-25,788508,138515,0,Standard Player
ToxicKnight5850,[FARM],2026-06-17,506028,138417,4,Standard Player
FrostGoblin5533,[KING],2026-06-09,356822,138387,3,Standard Player
StormRogue3761,[APEX],2026-06-11,462117,138384,4,Standard Player
RadiantBeast1939,[WAR],2026-06-07,631418,138370,4,Standard Player
FrostViper8659,[WAR],2026-06-06,613212,138360,1,Standard Player
IronRogue1473,[KING],2026-06-11,470900,138344,3,Standard Player
StormGoblin9908,[VOID],2026-06-24,15787,138335,1,Standard Player
StormHunter8744,[NOVA],2026-06-18,732078,138287,5,Standard Player
CrimsonMage5321,[APEX],2026-06-19,7744,138265,4,Standard Player
ToxicPhantom7343,[FARM],2026-06-23,294967,138255,0,Standard Player
CrimsonGoblin4705,[BETA],2026-06-11,382728,138225,3,Standard Player
DarkPhantom3007,[NOVA],2026-06-07,519357,138202,5,Standard Player
CrimsonSniper9381,[VOID],2026-06-13,498614,137895,1,Standard Player
FrostGoblin7162,[WAR],2026-06-11,443754,137878,2,Standard Player
RadiantKnight6754,[APEX],2026-06-22,803671,137817,3,Standard Player
StormGoblin8250,[APEX],2026-06-18,562387,137769,2,Standard Player
ToxicBeast2959,[NOVA],2026-06-15,524917,137737,4,Standard Player
IronViper8203,[NOVA],2026-06-07,458133,137673,3,Standard Player
RadiantRogue4731,[WAR],2026-06-19,600773,137660,2,Standard Player
ToxicViper3716,[APEX],2026-06-15,405255,137619,2,Standard Player
RadiantBeast5686,[VOID],2026-06-21,837361,137573,3,Standard Player
DarkPhantom6291,[BETA],2026-06-07,798661,137530,4,Standard Player
